age,website_visits,time_spent_on_website,print_media_type1,print_media_type2,digital_media,educational_channels,referral,status,current_occupation_Student,current_occupation_Unemployed,first_interaction_Website,last_activity_Phone Activity,last_activity_Website Activity,age_group_26-35,age_group_36-45,age_group_46-55,age_group_55+,profile_completed_high,profile_completed_medium
32,2,2,1,0,0,0,0,0,False,False,True,True,False,True,False,False,False,1,0
31,4,137,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,0,1
60,1,343,0,0,0,0,0,0,False,True,True,True,False,False,False,False,True,0,1
47,2,1801,1,0,0,1,0,1,False,True,True,True,False,False,False,True,False,0,1
52,1,283,0,0,0,0,0,0,False,True,False,False,True,False,False,True,False,0,1
56,7,356,0,0,0,0,0,1,False,False,True,False,True,False,False,False,True,0,1
27,5,401,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,0,1
44,3,2089,0,0,0,0,0,1,False,True,True,False,True,False,True,False,False,1,0
59,5,317,0,0,0,0,0,0,False,False,True,True,False,False,False,False,True,0,1
61,5,47,0,0,0,0,0,0,False,True,True,False,True,False,False,False,True,1,0
59,2,645,0,0,0,0,0,1,False,False,True,False,True,False,False,False,True,1,0
57,3,2114,1,0,1,0,0,0,False,True,False,False,False,False,False,False,True,0,1
58,1,179,1,0,0,1,0,0,False,False,True,False,False,False,False,False,True,0,1
59,5,29,0,0,0,0,0,0,False,False,True,False,False,False,False,False,True,1,0
24,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,1,0
55,1,1298,0,0,0,0,0,1,False,True,True,False,True,False,False,True,False,0,1
56,0,0,1,0,0,0,0,0,False,True,True,True,False,False,False,False,True,1,0
63,6,124,0,0,0,0,0,0,False,True,False,True,False,False,False,False,True,1,0
57,2,329,0,0,0,0,0,1,False,False,True,False,False,False,False,False,True,1,0
22,2,75,0,1,0,0,0,0,True,False,True,True,False,False,False,False,False,0,1
55,4,1575,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,1,0
58,0,0,1,0,0,0,0,1,False,False,True,False,False,False,False,False,True,1,0
33,2,1733,0,0,0,0,0,0,False,False,True,True,False,True,False,False,False,0,1
57,1,82,0,1,0,0,0,0,False,False,True,False,False,False,False,False,True,0,1
52,4,57,0,0,0,0,0,0,False,False,False,True,False,False,False,True,False,1,0
59,0,0,0,0,1,1,0,0,False,False,True,True,False,False,False,False,True,0,1
55,8,662,0,0,0,0,0,1,False,False,True,False,False,False,False,True,False,1,0
45,1,341,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,0,1
33,1,375,0,0,0,0,0,0,False,False,True,True,False,True,False,False,False,0,0
59,1,587,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,0,1
62,6,61,0,0,0,0,0,0,False,True,False,True,False,False,False,False,True,1,0
23,1,210,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,1,0
47,2,1605,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,0,1
57,2,393,0,0,1,0,0,0,False,True,True,False,False,False,False,False,True,0,1
50,3,51,0,0,0,1,0,0,False,False,True,False,False,False,False,True,False,0,1
60,2,26,0,0,0,0,0,0,False,True,False,False,True,False,False,False,True,1,0
37,2,43,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,0,1
44,1,2047,0,0,0,0,0,1,False,True,True,False,True,False,True,False,False,0,1
21,1,2132,0,0,0,0,0,0,True,False,True,True,False,False,False,False,False,0,1
58,12,1376,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,1,0
47,2,47,0,0,0,0,0,1,False,True,True,False,False,False,False,True,False,1,0
55,1,53,0,0,0,0,0,0,False,False,False,False,True,False,False,True,False,1,0
39,2,75,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,1,0
53,1,65,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,1,0
57,2,194,0,0,0,0,0,0,False,True,False,True,False,False,False,False,True,1,0
35,2,1658,1,0,1,0,0,1,False,False,True,False,False,True,False,False,False,1,0
29,4,139,0,0,0,0,0,0,False,False,False,False,True,True,False,False,False,0,1
59,1,1,0,0,0,0,0,0,False,True,False,False,True,False,False,False,True,0,1
51,3,1659,0,0,0,1,0,0,False,True,True,False,False,False,False,True,False,0,1
53,5,1549,0,0,0,0,0,0,False,False,False,False,True,False,False,True,False,1,0
42,9,156,0,0,0,0,0,0,False,True,True,False,True,False,True,False,False,1,0
59,1,78,1,0,0,0,0,0,False,False,True,False,False,False,False,False,True,1,0
20,10,191,0,0,0,0,0,0,True,False,True,False,True,False,False,False,False,1,0
57,2,26,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,1,0
34,7,688,0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,1,0
22,10,262,0,0,0,1,0,0,True,False,True,True,False,False,False,False,False,0,1
58,2,59,0,0,0,0,0,0,False,False,True,False,False,False,False,False,True,0,1
48,1,266,0,0,0,0,0,1,False,False,True,False,False,False,False,True,False,1,0
31,5,392,0,0,1,0,0,0,False,False,True,False,False,True,False,False,False,0,1
36,1,1846,0,0,0,0,0,1,False,False,False,False,False,False,True,False,False,0,1
60,2,99,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,0,0
56,2,1471,0,0,0,1,0,1,False,False,True,False,False,False,False,False,True,1,0
19,5,88,0,0,0,0,0,0,True,False,True,True,False,False,False,False,False,0,1
57,1,351,0,0,0,0,0,0,False,True,False,True,False,False,False,False,True,0,1
31,2,2065,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,0,1
56,8,43,0,0,0,0,0,1,False,False,True,False,False,False,False,False,True,1,0
49,3,279,0,0,0,0,0,0,False,False,False,False,True,False,False,True,False,0,1
45,6,275,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,1,0
59,6,271,0,1,0,0,0,0,False,False,False,True,False,False,False,False,True,0,1
56,6,360,0,0,0,0,0,0,False,False,True,False,True,False,False,False,True,0,1
24,3,614,0,1,0,0,0,0,True,False,True,False,False,False,False,False,False,0,0
58,3,282,0,0,0,1,0,0,False,True,False,False,False,False,False,False,True,0,1
59,0,0,0,0,1,0,0,1,False,False,True,False,False,False,False,False,True,1,0
39,1,656,0,0,0,0,0,1,False,False,False,False,True,False,True,False,False,0,1
34,2,317,0,0,0,0,0,1,False,False,True,False,True,True,False,False,False,1,0
58,1,1386,0,0,0,0,0,0,False,True,True,False,False,False,False,False,True,0,1
29,2,1734,0,0,0,1,0,1,False,False,True,False,False,True,False,False,False,1,0
24,5,161,0,0,1,0,0,0,True,False,True,True,False,False,False,False,False,0,1
51,5,402,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,0,1
53,4,599,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,1,0
60,5,416,0,0,1,0,0,1,False,False,True,False,False,False,False,False,True,1,0
36,2,456,1,0,0,1,0,1,False,False,True,True,False,False,True,False,False,1,0
56,2,1579,1,0,0,0,0,1,False,False,True,False,False,False,False,False,True,0,1
44,2,83,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,0,1
21,4,147,1,0,0,1,0,1,True,False,True,False,False,False,False,False,False,1,0
57,3,798,1,1,0,1,0,1,False,False,True,False,True,False,False,False,True,1,0
52,4,182,1,0,0,0,0,0,False,False,True,False,False,False,False,True,False,0,1
44,2,432,0,0,0,0,0,1,False,False,True,False,False,False,True,False,False,0,1
35,2,2324,0,0,0,0,0,1,False,False,True,True,False,True,False,False,False,1,0
32,2,393,0,0,0,0,0,1,False,True,True,False,False,True,False,False,False,1,0
20,5,2234,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,0,1
36,1,2132,0,0,0,0,0,0,False,False,True,True,False,False,True,False,False,0,1
58,5,255,0,0,0,1,0,1,False,False,True,False,False,False,False,False,True,1,0
57,2,247,0,0,0,0,0,0,False,False,True,False,True,False,False,False,True,1,0
32,1,1147,0,0,1,1,0,1,False,True,True,True,False,True,False,False,False,1,0
54,3,1619,0,0,0,1,0,0,False,False,False,True,False,False,False,True,False,0,1
62,2,661,1,0,0,0,0,0,False,True,True,True,False,False,False,False,True,0,1
59,2,1503,0,0,0,0,0,1,False,True,True,False,True,False,False,False,True,0,1
57,2,108,0,0,0,1,0,0,False,True,True,False,False,False,False,False,True,0,1
57,2,287,0,0,0,1,0,0,False,False,True,False,False,False,False,False,True,0,1
54,1,32,0,0,0,1,0,1,False,False,True,True,False,False,False,True,False,1,0
58,2,492,0,0,0,0,0,1,False,False,True,False,False,False,False,False,True,0,1
53,9,211,0,0,0,0,0,0,False,True,True,False,False,False,False,True,False,1,0
22,1,1377,0,0,0,1,0,0,True,False,True,True,False,False,False,False,False,0,1
19,4,1467,0,0,1,0,0,1,True,False,True,False,False,False,False,False,False,1,0
57,1,93,0,0,0,0,0,0,False,False,True,False,True,False,False,False,True,0,1
57,2,139,0,0,0,0,0,0,False,False,True,False,False,False,False,False,True,1,0
53,2,366,1,0,0,0,0,0,False,False,True,False,True,False,False,True,False,0,1
45,4,1248,1,0,0,0,0,0,False,False,False,True,False,False,True,False,False,0,1
39,2,2029,0,0,0,0,0,0,False,True,True,False,False,False,True,False,False,0,1
23,1,2348,0,0,0,1,0,0,True,False,False,True,False,False,False,False,False,1,0
59,2,1835,0,0,1,0,1,1,False,False,True,False,False,False,False,False,True,0,1
45,6,63,0,0,0,0,0,0,False,True,False,False,True,False,True,False,False,0,1
32,3,291,0,0,0,0,0,0,False,True,True,False,False,True,False,False,False,1,0
57,2,473,0,0,0,0,0,1,False,False,True,False,False,False,False,False,True,0,1
55,3,33,0,0,0,0,0,0,False,False,False,True,False,False,False,True,False,0,1
39,5,1716,0,0,0,0,0,0,False,True,True,False,False,False,True,False,False,0,1
48,2,330,0,0,1,1,0,0,False,False,True,False,False,False,False,True,False,1,0
58,4,63,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,0,1
60,4,2,0,0,0,1,0,0,False,False,True,False,True,False,False,False,True,0,1
46,0,0,0,0,0,0,0,0,False,True,True,False,False,False,False,True,False,1,0
58,4,283,0,1,0,1,0,0,False,True,True,False,False,False,False,False,True,0,1
51,1,357,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,1,0
41,2,731,0,1,0,0,1,1,False,False,False,False,False,False,True,False,False,1,0
45,1,55,0,0,1,0,0,0,False,True,True,False,False,False,True,False,False,0,1
56,10,1960,0,0,0,0,1,1,False,False,True,False,False,False,False,False,True,0,1
55,2,40,0,0,0,0,0,0,False,True,False,True,False,False,False,True,False,1,0
18,5,191,0,0,0,0,0,1,True,False,False,False,False,False,False,False,False,0,1
57,5,41,0,0,0,0,0,0,False,True,True,False,True,False,False,False,True,0,1
60,5,1958,1,0,0,0,1,1,False,False,False,False,False,False,False,False,True,1,0
46,5,442,0,0,1,1,0,1,False,False,True,False,False,False,False,True,False,0,1
58,1,4,0,0,0,0,0,0,False,True,True,False,False,False,False,False,True,0,1
27,11,272,1,0,0,0,0,1,False,False,True,False,True,True,False,False,False,0,1
56,2,2393,0,0,0,1,0,0,False,False,False,False,True,False,False,False,True,1,0
37,5,390,0,0,0,0,0,0,False,False,True,False,True,False,True,False,False,0,1
58,2,571,0,0,0,0,0,0,False,True,True,True,False,False,False,False,True,1,0
39,4,1,0,0,0,0,1,1,False,False,True,True,False,False,True,False,False,1,0
46,2,602,0,1,0,0,0,0,False,False,False,False,False,False,False,True,False,0,1
57,1,545,1,0,0,0,0,1,False,False,False,False,True,False,False,False,True,1,0
19,1,505,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,0,1
33,16,367,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,0,1
35,6,304,0,0,1,0,0,1,False,False,True,False,True,True,False,False,False,1,0
57,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,True,0,1
52,5,65,1,0,0,0,0,0,False,False,True,False,True,False,False,True,False,0,1
41,1,1,1,0,0,0,0,1,False,False,True,False,False,False,True,False,False,1,0
49,10,66,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,1,0
57,8,421,1,0,0,0,0,0,False,True,False,False,False,False,False,False,True,1,0
57,1,164,1,0,0,0,0,0,False,True,False,False,True,False,False,False,True,1,0
18,2,1808,0,0,0,0,0,0,True,False,True,True,False,False,False,False,False,0,1
33,3,239,0,0,0,0,0,0,False,True,True,False,True,True,False,False,False,1,0
63,0,0,0,0,0,0,0,0,False,True,True,True,False,False,False,False,True,0,1
46,1,63,0,0,0,1,0,0,False,False,False,False,False,False,False,True,False,1,0
55,2,65,1,0,0,0,0,0,False,False,False,False,False,False,False,True,False,1,0
59,11,2388,0,0,0,1,0,1,False,False,True,False,False,False,False,False,True,0,1
57,3,1291,0,0,0,0,0,1,False,False,True,True,False,False,False,False,True,1,0
33,2,437,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,1,0
60,2,77,1,0,0,0,0,0,False,False,True,False,True,False,False,False,True,0,0
18,3,62,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,0,1
58,2,303,0,0,0,0,0,1,False,False,True,True,False,False,False,False,True,1,0
20,6,158,0,0,0,0,0,0,True,False,True,True,False,False,False,False,False,0,1
59,3,316,0,0,1,0,0,0,False,False,True,False,True,False,False,False,True,1,0
59,6,924,1,0,0,0,0,1,False,False,True,False,False,False,False,False,True,0,1
58,2,52,0,0,0,1,0,0,False,True,False,False,False,False,False,False,True,1,0
55,3,1723,0,0,0,0,0,0,False,True,True,False,True,False,False,True,False,0,1
41,2,1605,0,0,1,1,0,0,False,False,False,False,False,False,True,False,False,1,0
53,1,42,0,0,0,0,0,0,False,True,False,False,True,False,False,True,False,1,0
23,3,191,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,1,0
50,5,190,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,0,1
33,8,419,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,0,1
18,1,297,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,1,0
49,1,97,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,1,0
18,1,121,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,0,1
33,5,402,0,0,0,0,0,0,False,True,True,True,False,True,False,False,False,1,0
51,9,144,0,0,0,0,0,0,False,False,False,False,True,False,False,True,False,0,1
58,1,1534,0,0,0,1,0,1,False,False,True,False,False,False,False,False,True,1,0
41,1,59,0,0,0,1,0,0,False,True,False,False,True,False,True,False,False,1,0
21,7,253,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,0,1
60,2,1798,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,0,1
58,1,238,0,0,1,1,0,0,False,False,True,True,False,False,False,False,True,0,1
52,2,409,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,1,0
53,3,65,0,0,1,1,0,0,False,True,False,False,False,False,False,True,False,1,0
33,5,1339,0,0,0,0,0,0,False,True,False,True,False,True,False,False,False,1,0
50,5,367,0,0,0,1,0,0,False,False,False,False,False,False,False,True,False,1,0
59,5,1354,0,0,0,1,0,0,False,False,False,False,False,False,False,False,True,1,0
47,4,86,0,0,1,0,0,0,False,False,False,False,False,False,False,True,False,0,1
46,2,2092,0,0,0,0,1,1,False,False,True,False,False,False,False,True,False,1,0
57,6,2249,0,0,0,1,0,1,False,False,True,False,False,False,False,False,True,1,0
56,2,391,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,1,0
56,4,516,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,1,0
51,3,555,0,0,0,0,0,1,False,True,True,False,False,False,False,True,False,1,0
32,2,968,0,0,0,0,0,0,False,True,True,False,True,True,False,False,False,0,1
56,1,119,0,0,0,0,0,0,False,False,False,False,True,False,False,False,True,1,0
21,2,1472,0,0,0,0,0,0,True,False,False,True,False,False,False,False,False,0,1
42,3,1,0,0,0,1,0,0,False,False,False,True,False,False,True,False,False,0,1
24,1,1461,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,0,1
60,6,1234,0,1,0,0,0,1,False,True,False,True,False,False,False,False,True,0,1
23,0,0,0,0,1,0,0,0,True,False,True,False,False,False,False,False,False,1,0
55,3,393,0,0,0,0,0,1,False,False,True,False,False,False,False,True,False,1,0
58,2,2378,0,0,1,0,0,1,False,True,True,True,False,False,False,False,True,1,0
56,4,2278,0,0,0,0,0,0,False,True,False,True,False,False,False,False,True,0,1
49,1,260,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,0,1
23,3,440,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,0,1
54,5,1902,0,0,0,0,0,1,False,True,True,False,True,False,False,True,False,0,1
56,2,163,0,0,0,0,0,0,False,False,True,False,False,False,False,False,True,0,1
32,3,553,0,1,0,0,0,1,False,False,True,False,True,True,False,False,False,0,1
58,6,1890,0,0,0,1,0,1,False,False,True,True,False,False,False,False,True,1,0
54,1,1139,0,0,1,0,0,0,False,True,False,False,False,False,False,True,False,1,0
56,6,535,0,0,0,0,0,0,False,False,False,False,True,False,False,False,True,0,1
18,3,1114,1,0,0,0,0,0,True,False,True,True,False,False,False,False,False,1,0
20,4,203,0,0,0,0,0,0,True,False,True,False,True,False,False,False,False,1,0
59,2,685,0,0,0,0,0,1,False,False,True,False,False,False,False,False,True,0,1
48,1,224,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,0,1
54,8,1465,0,0,0,0,0,0,False,True,False,True,False,False,False,True,False,0,1
46,8,378,0,0,0,0,0,0,False,False,False,True,False,False,False,True,False,1,0
40,1,729,0,1,0,1,0,0,False,False,False,False,False,False,True,False,False,1,0
63,7,599,0,0,0,0,0,1,False,True,True,False,False,False,False,False,True,1,0
39,1,50,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,1,0
58,0,0,1,0,1,0,0,0,False,False,False,True,False,False,False,False,True,0,1
60,1,233,0,0,0,0,0,0,False,False,True,False,False,False,False,False,True,0,1
54,2,318,0,0,1,0,0,0,False,True,True,False,True,False,False,True,False,1,0
21,4,384,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,0,1
49,5,2020,1,0,0,0,0,0,False,True,False,True,False,False,False,True,False,0,1
58,5,183,0,1,1,0,0,0,False,False,False,False,False,False,False,False,True,0,1
59,3,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,True,0,1
59,1,92,0,0,0,0,0,0,False,True,True,False,False,False,False,False,True,0,1
58,5,1274,0,0,0,0,0,0,False,True,True,True,False,False,False,False,True,0,1
57,2,1968,0,0,0,0,0,1,False,False,True,True,False,False,False,False,True,1,0
62,4,286,0,0,0,0,0,0,False,True,True,False,True,False,False,False,True,1,0
36,1,493,1,0,0,0,0,0,False,True,False,False,False,False,True,False,False,1,0
42,14,57,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,0,1
37,3,1681,1,0,1,0,1,1,False,False,True,False,True,False,True,False,False,0,1
45,1,394,0,0,0,0,0,0,False,False,True,True,False,False,True,False,False,0,1
53,6,452,0,0,0,0,0,0,False,False,False,False,True,False,False,True,False,1,0
56,17,1626,0,0,0,0,0,1,False,False,True,False,True,False,False,False,True,1,0
20,5,60,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,1,0
40,1,291,1,0,0,0,0,0,False,False,False,True,False,False,True,False,False,1,0
56,3,215,1,0,1,0,0,0,False,True,False,False,True,False,False,False,True,0,1
50,1,1549,0,1,0,0,0,0,False,False,False,False,True,False,False,True,False,1,0
58,1,1,1,0,0,0,0,0,False,False,False,True,False,False,False,False,True,1,0
63,2,2066,1,0,1,0,0,0,False,True,False,False,False,False,False,False,True,1,0
24,6,124,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,0,1
58,1,566,0,0,0,0,0,1,False,True,True,True,False,False,False,False,True,0,1
57,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,True,0,1
56,4,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,True,0,1
63,4,2248,0,0,1,0,0,0,False,True,False,False,False,False,False,False,True,1,0
59,2,234,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,1,0
55,8,155,0,0,1,0,0,1,False,False,True,False,False,False,False,True,False,1,0
30,3,2412,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,1,0
32,1,586,0,0,0,0,0,1,False,True,True,False,True,True,False,False,False,1,0
58,2,724,0,0,0,0,0,0,False,False,False,False,True,False,False,False,True,0,1
60,5,265,0,0,0,1,0,0,False,False,False,True,False,False,False,False,True,1,0
56,3,2404,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,1,0
45,3,85,0,0,0,0,0,0,False,True,False,False,True,False,True,False,False,0,1
59,4,51,0,0,0,0,0,0,False,False,False,False,True,False,False,False,True,0,1
59,1,287,0,0,1,0,0,0,False,True,False,False,False,False,False,False,True,0,1
37,2,1827,0,0,0,0,0,1,False,False,False,False,True,False,True,False,False,1,0
57,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,True,1,0
44,3,1858,0,0,0,0,0,1,False,True,True,False,True,False,True,False,False,0,1
60,2,86,0,0,0,1,0,0,False,False,True,False,False,False,False,False,True,0,1
56,5,303,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,1,0
57,5,64,0,0,0,0,0,0,False,False,True,True,False,False,False,False,True,0,1
56,2,351,1,0,0,1,0,0,False,False,True,False,False,False,False,False,True,0,1
32,1,277,0,0,0,0,0,0,False,True,True,False,False,True,False,False,False,0,1
45,5,308,0,0,0,0,0,1,False,False,True,False,True,False,True,False,False,1,0
56,19,330,0,0,0,1,0,0,False,False,False,False,False,False,False,False,True,0,1
47,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,True,False,0,1
45,5,394,0,0,0,0,0,1,False,False,True,True,False,False,True,False,False,0,0
57,4,729,0,0,0,0,0,1,False,True,True,True,False,False,False,False,True,0,1
31,3,438,0,0,1,0,0,1,False,False,True,True,False,True,False,False,False,1,0
55,2,609,1,0,0,0,0,1,False,False,True,False,True,False,False,True,False,0,1
38,5,88,1,0,0,0,0,0,False,False,False,False,True,False,True,False,False,1,0
57,3,1880,0,0,0,1,0,1,False,False,True,False,False,False,False,False,True,0,1
46,7,1490,0,0,0,1,0,0,False,False,False,True,False,False,False,True,False,0,1
48,6,415,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,0,1
54,2,60,0,0,1,0,0,0,False,False,False,False,False,False,False,True,False,0,1
32,2,79,0,0,0,1,0,0,False,True,False,True,False,True,False,False,False,0,1
59,5,617,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,1,0
37,1,331,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,0,1
30,4,1696,0,0,0,0,0,0,False,False,False,False,True,True,False,False,False,0,1
23,2,105,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,1,0
54,6,91,1,0,0,0,0,1,False,False,True,False,False,False,False,True,False,1,0
60,3,2027,0,0,0,0,0,1,False,False,True,False,True,False,False,False,True,1,0
20,2,78,0,0,0,1,0,0,True,False,True,False,False,False,False,False,False,0,1
59,5,98,0,0,0,1,0,0,False,True,True,False,False,False,False,False,True,1,0
45,3,706,0,0,0,0,0,0,False,True,True,False,False,False,True,False,False,0,1
20,29,1152,0,0,0,1,0,0,True,False,False,True,False,False,False,False,False,0,1
59,2,81,0,0,0,1,0,0,False,True,False,False,True,False,False,False,True,1,0
21,2,690,0,0,1,0,0,1,True,False,False,False,False,False,False,False,False,1,0
60,5,36,0,0,0,0,0,0,False,True,True,False,False,False,False,False,True,1,0
59,0,0,0,0,0,0,0,0,False,True,True,True,False,False,False,False,True,0,1
34,1,2398,0,0,0,0,0,1,False,False,True,False,False,True,False,False,False,1,0
47,3,349,0,0,0,0,0,0,False,True,False,False,True,False,False,True,False,1,0
59,9,47,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,0,1
58,4,50,0,0,0,0,0,0,False,False,False,False,True,False,False,False,True,1,0
58,9,2120,0,0,0,0,0,0,False,False,True,True,False,False,False,False,True,0,1
43,0,0,0,0,0,0,0,1,False,True,True,False,False,False,True,False,False,1,0
57,7,601,0,0,0,0,0,1,False,False,False,False,False,False,False,False,True,0,1
50,2,2073,0,0,0,0,0,1,False,False,True,False,True,False,False,True,False,1,0
47,2,218,0,0,0,0,0,1,False,True,True,False,False,False,False,True,False,1,0
29,2,48,0,0,0,1,0,0,False,False,True,True,False,True,False,False,False,1,0
56,6,83,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,0,1
57,2,78,0,0,0,0,0,0,False,False,True,True,False,False,False,False,True,0,1
56,4,354,0,0,0,0,0,0,False,False,True,False,True,False,False,False,True,1,0
60,2,1,1,0,0,1,0,0,False,True,False,False,True,False,False,False,True,1,0
54,1,1,0,0,0,1,0,0,False,False,True,False,False,False,False,True,False,0,0
53,1,1,0,0,0,0,0,1,False,False,True,False,True,False,False,True,False,1,0
32,9,413,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,1,0
48,3,1224,0,0,0,1,0,1,False,True,False,True,False,False,False,True,False,1,0
33,6,13,0,0,0,0,0,0,False,True,True,True,False,True,False,False,False,0,1
60,3,361,0,0,1,0,0,0,False,True,True,False,False,False,False,False,True,0,1
55,4,2418,0,1,0,0,0,0,False,False,True,True,False,False,False,True,False,0,1
42,4,38,0,1,0,0,0,0,False,True,False,False,False,False,True,False,False,0,1
57,5,391,0,0,0,0,0,0,False,True,False,True,False,False,False,False,True,0,1
59,11,579,0,0,0,0,0,1,False,True,True,False,True,False,False,False,True,1,0
55,12,650,1,0,0,0,0,0,False,False,False,False,False,False,False,True,False,1,0
20,7,88,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,1,0
56,1,257,0,0,1,0,0,1,False,False,True,False,False,False,False,False,True,1,0
56,2,2212,0,0,0,0,0,1,False,True,True,False,False,False,False,False,True,1,0
54,3,501,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,1,0
59,5,84,0,0,0,0,0,0,False,True,True,False,False,False,False,False,True,0,1
34,0,0,0,0,1,0,0,0,False,False,True,False,False,True,False,False,False,0,1
59,3,2021,1,0,0,0,0,1,False,False,True,False,True,False,False,False,True,0,1
33,3,52,0,0,0,0,0,0,False,False,False,False,True,True,False,False,False,1,0
26,2,38,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,1,0
21,2,44,0,0,0,1,0,0,True,False,False,True,False,False,False,False,False,0,0
46,6,621,0,0,0,0,0,1,False,False,True,False,False,False,False,True,False,0,1
58,2,44,0,0,0,0,0,0,False,True,False,True,False,False,False,False,True,1,0
32,5,375,0,0,0,0,0,0,False,True,True,False,True,True,False,False,False,1,0
45,1,376,0,0,0,0,0,0,False,True,True,True,False,False,True,False,False,0,1
38,7,1903,0,0,0,0,0,1,False,True,True,False,True,False,True,False,False,0,1
55,3,1700,0,0,1,0,0,0,False,False,True,True,False,False,False,True,False,0,1
50,2,85,0,0,0,0,0,0,False,False,True,True,False,False,False,True,False,0,1
43,3,9,0,0,0,0,0,1,False,False,True,False,False,False,True,False,False,1,0
58,2,1748,1,0,1,0,0,0,False,False,False,False,False,False,False,False,True,1,0
20,2,336,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,0,1
54,3,48,0,0,0,0,0,0,False,False,False,True,False,False,False,True,False,0,1
58,2,65,0,0,0,1,0,0,False,True,False,False,False,False,False,False,True,0,0
52,2,56,0,0,0,0,0,0,False,False,False,False,True,False,False,True,False,0,1
50,4,351,0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,0,1
32,3,1788,0,0,1,0,0,1,False,False,True,False,True,True,False,False,False,0,1
32,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,0,1
48,1,41,0,0,1,0,0,0,False,False,False,True,False,False,False,True,False,1,0
59,4,603,0,0,0,0,0,1,False,False,True,False,False,False,False,False,True,0,1
59,5,193,0,0,1,0,0,0,False,True,False,False,False,False,False,False,True,0,1
